policyID,statecode,county,line,construction,point_granularity
905455,FL,DUVAL COUNTY,Residential,Wood,3
590174,FL,DUVAL COUNTY,Residential,Wood,3
318475,FL,DUVAL COUNTY,Residential,Wood,3
850891,FL,DUVAL COUNTY,Residential,Wood,3
663418,FL,DUVAL COUNTY,Residential,Wood,3
446801,FL,DUVAL COUNTY,Residential,Wood,3
466917,FL,DUVAL COUNTY,Residential,Wood,3
121539,FL,DUVAL COUNTY,Residential,Wood,1
883726,FL,DUVAL COUNTY,Residential,Wood,1
290003,FL,DUVAL COUNTY,Residential,Wood,1
547736,FL,DUVAL COUNTY,Residential,Wood,1
893057,FL,DUVAL COUNTY,Residential,Wood,1
550664,FL,DUVAL COUNTY,Residential,Masonry,1
714922,FL,DUVAL COUNTY,Residential,Masonry,1
876452,FL,DUVAL COUNTY,Residential,Wood,1
221125,FL,DUVAL COUNTY,Residential,Wood,1
111887,FL,DUVAL COUNTY,Residential,Wood,1
161952,FL,DUVAL COUNTY,Residential,Wood,1
824545,FL,DUVAL COUNTY,Residential,Wood,1
585834,FL,DUVAL COUNTY,Residential,Masonry,1
598171,FL,DUVAL COUNTY,Residential,Masonry,3
539630,FL,DUVAL COUNTY,Residential,Wood,1
777870,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
610302,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
756174,FL,DUVAL COUNTY,Residential,Masonry,1
417098,FL,DUVAL COUNTY,Residential,Masonry,3
607605,FL,DUVAL COUNTY,Residential,Masonry,3
284458,FL,DUVAL COUNTY,Residential,Masonry,3
590531,FL,DUVAL COUNTY,Residential,Wood,4
668701,FL,DUVAL COUNTY,Residential,Masonry,4
230665,FL,DUVAL COUNTY,Residential,Masonry,4
173785,FL,DUVAL COUNTY,Residential,Masonry,1
571655,FL,DUVAL COUNTY,Residential,Masonry,3
497785,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
642263,FL,DUVAL COUNTY,Residential,Masonry,1
738701,FL,DUVAL COUNTY,Residential,Masonry,1
944687,FL,DUVAL COUNTY,Residential,Masonry,1
443573,FL,DUVAL COUNTY,Residential,Masonry,1
128317,FL,DUVAL COUNTY,Residential,Masonry,1
312304,FL,DUVAL COUNTY,Residential,Wood,1
291829,FL,DUVAL COUNTY,Residential,Wood,1
772515,FL,DUVAL COUNTY,Residential,Wood,1
259909,FL,DUVAL COUNTY,Residential,Wood,1
549496,FL,DUVAL COUNTY,Residential,Wood,3
831391,FL,DUVAL COUNTY,Residential,Wood,1
869653,FL,DUVAL COUNTY,Residential,Wood,1
894582,FL,DUVAL COUNTY,Residential,Wood,1
258825,FL,DUVAL COUNTY,Residential,Wood,1
806102,FL,DUVAL COUNTY,Residential,Wood,1
487762,FL,DUVAL COUNTY,Residential,Wood,1
790960,FL,DUVAL COUNTY,Residential,Wood,1
161239,FL,DUVAL COUNTY,Residential,Wood,1
716478,FL,DUVAL COUNTY,Residential,Wood,1
200216,FL,DUVAL COUNTY,Residential,Wood,1
783004,FL,DUVAL COUNTY,Residential,Wood,1
110372,FL,DUVAL COUNTY,Residential,Wood,1
526075,FL,DUVAL COUNTY,Residential,Masonry,1
686388,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
101908,FL,DUVAL COUNTY,Residential,Masonry,1
611064,FL,DUVAL COUNTY,Residential,Wood,1
846194,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
155343,FL,DUVAL COUNTY,Residential,Masonry,1
717219,FL,DUVAL COUNTY,Residential,Wood,1
206586,FL,DUVAL COUNTY,Residential,Wood,1
214954,FL,DUVAL COUNTY,Residential,Masonry,1
722469,FL,DUVAL COUNTY,Residential,Masonry,1
266906,FL,DUVAL COUNTY,Residential,Masonry,1
457476,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
261774,FL,DUVAL COUNTY,Residential,Masonry,1
153043,FL,DUVAL COUNTY,Residential,Wood,1
795468,FL,DUVAL COUNTY,Residential,Wood,1
372334,FL,DUVAL COUNTY,Residential,Wood,1
176121,FL,DUVAL COUNTY,Residential,Masonry,1
272293,FL,DUVAL COUNTY,Residential,Wood,1
775400,FL,DUVAL COUNTY,Residential,Wood,1
754497,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
213607,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
623727,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
709120,FL,DUVAL COUNTY,Residential,Masonry,1
133602,FL,DUVAL COUNTY,Residential,Masonry,1
531330,FL,DUVAL COUNTY,Residential,Masonry,1
740999,FL,DUVAL COUNTY,Residential,Wood,1
852070,FL,DUVAL COUNTY,Residential,Masonry,1
407965,FL,DUVAL COUNTY,Residential,Masonry,1
657869,FL,DUVAL COUNTY,Residential,Masonry,1
388445,FL,DUVAL COUNTY,Residential,Wood,1
111008,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
487575,FL,DUVAL COUNTY,Residential,Wood,1
906206,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
120496,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
720724,FL,DUVAL COUNTY,Residential,Wood,1
583115,FL,DUVAL COUNTY,Residential,Wood,1
121447,FL,DUVAL COUNTY,Residential,Masonry,1
907333,FL,DUVAL COUNTY,Residential,Masonry,1
676845,FL,DUVAL COUNTY,Residential,Masonry,1
583587,FL,DUVAL COUNTY,Residential,Masonry,1
803432,FL,DUVAL COUNTY,Residential,Masonry,1
705506,FL,DUVAL COUNTY,Residential,Masonry,1
127212,FL,DUVAL COUNTY,Residential,Masonry,1
286815,FL,DUVAL COUNTY,Residential,Masonry,1
377949,FL,DUVAL COUNTY,Residential,Masonry,1
308007,FL,DUVAL COUNTY,Residential,Masonry,1
695070,FL,DUVAL COUNTY,Residential,Masonry,1
235285,FL,DUVAL COUNTY,Residential,Masonry,1
320627,FL,DUVAL COUNTY,Residential,Masonry,1
437361,FL,DUVAL COUNTY,Residential,Masonry,1
510407,FL,DUVAL COUNTY,Residential,Masonry,1
996866,FL,DUVAL COUNTY,Residential,Masonry,1
999728,FL,DUVAL COUNTY,Residential,Masonry,1
198381,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
746777,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
144396,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
263732,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
696203,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
200041,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
127791,FL,DUVAL COUNTY,Residential,Wood,1
945454,FL,DUVAL COUNTY,Residential,Masonry,1
918783,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
515966,FL,DUVAL COUNTY,Residential,Wood,1
430825,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
190906,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
166568,FL,DUVAL COUNTY,Residential,Masonry,1
353031,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
551567,FL,DUVAL COUNTY,Residential,Masonry,1
133628,FL,DUVAL COUNTY,Residential,Masonry,1
441954,FL,DUVAL COUNTY,Residential,Masonry,1
747072,FL,DUVAL COUNTY,Residential,Wood,1
701430,FL,DUVAL COUNTY,Residential,Wood,3
420763,FL,DUVAL COUNTY,Residential,Wood,1
618391,FL,DUVAL COUNTY,Residential,Wood,1
214094,FL,DUVAL COUNTY,Residential,Wood,1
253272,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
836769,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,3
396418,FL,DUVAL COUNTY,Residential,Masonry,1
212363,FL,DUVAL COUNTY,Residential,Wood,3
246838,FL,DUVAL COUNTY,Residential,Masonry,3
758281,FL,DUVAL COUNTY,Residential,Masonry,1
551473,FL,DUVAL COUNTY,Residential,Masonry,1
999148,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
983276,FL,DUVAL COUNTY,Residential,Masonry,1
751862,FL,DUVAL COUNTY,Residential,Wood,3
347062,FL,DUVAL COUNTY,Commercial,Steel Frame,1
894809,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
762476,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
747976,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
685314,FL,DUVAL COUNTY,Residential,Masonry,4
387815,FL,DUVAL COUNTY,Residential,Masonry,1
991621,FL,DUVAL COUNTY,Residential,Masonry,1
998347,FL,DUVAL COUNTY,Residential,Masonry,1
996182,FL,DUVAL COUNTY,Residential,Wood,1
840804,FL,DUVAL COUNTY,Residential,Masonry,1
783604,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
253701,FL,DUVAL COUNTY,Residential,Masonry,4
840979,FL,DUVAL COUNTY,Residential,Masonry,1
861594,FL,DUVAL COUNTY,Residential,Masonry,1
779435,FL,DUVAL COUNTY,Residential,Masonry,1
900859,FL,DUVAL COUNTY,Residential,Wood,1
186330,FL,DUVAL COUNTY,Residential,Masonry,1
512609,FL,DUVAL COUNTY,Residential,Masonry,1
432937,FL,DUVAL COUNTY,Residential,Wood,1
412242,FL,DUVAL COUNTY,Residential,Wood,4
597608,FL,DUVAL COUNTY,Residential,Masonry,3
213466,FL,DUVAL COUNTY,Residential,Masonry,3
517820,FL,DUVAL COUNTY,Residential,Wood,4
980965,FL,DUVAL COUNTY,Residential,Wood,4
191055,FL,DUVAL COUNTY,Residential,Wood,4
510055,FL,DUVAL COUNTY,Residential,Wood,4
843311,FL,DUVAL COUNTY,Residential,Wood,4
816735,FL,DUVAL COUNTY,Residential,Wood,4
337433,FL,DUVAL COUNTY,Residential,Wood,3
623083,FL,DUVAL COUNTY,Residential,Wood,3
528326,FL,DUVAL COUNTY,Residential,Wood,3
334012,FL,DUVAL COUNTY,Residential,Wood,3
531464,FL,DUVAL COUNTY,Residential,Wood,4
128205,FL,DUVAL COUNTY,Residential,Wood,4
982934,FL,DUVAL COUNTY,Residential,Wood,3
366858,FL,DUVAL COUNTY,Residential,Wood,3
917861,FL,DUVAL COUNTY,Residential,Wood,3
210083,FL,DUVAL COUNTY,Residential,Wood,4
586410,FL,DUVAL COUNTY,Residential,Wood,3
237321,FL,DUVAL COUNTY,Residential,Wood,4
910610,FL,DUVAL COUNTY,Residential,Wood,4
617475,FL,DUVAL COUNTY,Residential,Wood,4
902121,FL,DUVAL COUNTY,Residential,Wood,4
182262,FL,DUVAL COUNTY,Residential,Wood,4
945617,FL,DUVAL COUNTY,Residential,Wood,4
156266,FL,DUVAL COUNTY,Residential,Wood,4
588078,FL,DUVAL COUNTY,Residential,Wood,4
688316,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
382076,FL,DUVAL COUNTY,Residential,Masonry,4
121582,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
563196,FL,DUVAL COUNTY,Residential,Masonry,4
643286,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
142017,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
879091,FL,DUVAL COUNTY,Residential,Masonry,4
337675,FL,DUVAL COUNTY,Residential,Masonry,4
379732,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
932035,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,3
312404,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
747081,FL,DUVAL COUNTY,Residential,Masonry,4
901144,FL,DUVAL COUNTY,Residential,Masonry,3
196907,FL,DUVAL COUNTY,Residential,Masonry,4
388423,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
856044,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
539127,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
700397,FL,DUVAL COUNTY,Residential,Masonry,4
661275,FL,DUVAL COUNTY,Residential,Masonry,4
139221,FL,DUVAL COUNTY,Residential,Masonry,4
937181,FL,DUVAL COUNTY,Residential,Masonry,3
543206,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
341736,FL,DUVAL COUNTY,Residential,Masonry,3
754850,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
866762,FL,DUVAL COUNTY,Residential,Masonry,4
356525,FL,DUVAL COUNTY,Residential,Masonry,4
871304,FL,DUVAL COUNTY,Residential,Wood,4
758309,FL,DUVAL COUNTY,Residential,Wood,4
803289,FL,DUVAL COUNTY,Residential,Wood,4
922786,FL,DUVAL COUNTY,Residential,Wood,4
549990,FL,DUVAL COUNTY,Residential,Wood,4
168802,FL,DUVAL COUNTY,Residential,Wood,4
546453,FL,DUVAL COUNTY,Residential,Wood,4
813885,FL,DUVAL COUNTY,Residential,Wood,4
353826,FL,DUVAL COUNTY,Residential,Wood,4
938192,FL,DUVAL COUNTY,Residential,Wood,4
302211,FL,DUVAL COUNTY,Residential,Wood,4
331518,FL,DUVAL COUNTY,Residential,Wood,4
631541,FL,DUVAL COUNTY,Residential,Wood,4
373350,FL,DUVAL COUNTY,Residential,Wood,4
840399,FL,DUVAL COUNTY,Residential,Wood,4
107484,FL,DUVAL COUNTY,Residential,Wood,4
134321,FL,DUVAL COUNTY,Residential,Wood,4
245082,FL,DUVAL COUNTY,Residential,Wood,4
895779,FL,DUVAL COUNTY,Residential,Wood,4
614634,FL,DUVAL COUNTY,Residential,Wood,4
731255,FL,DUVAL COUNTY,Residential,Wood,4
870031,FL,DUVAL COUNTY,Residential,Wood,4
240901,FL,DUVAL COUNTY,Residential,Wood,4
663297,FL,DUVAL COUNTY,Residential,Wood,4
191014,FL,DUVAL COUNTY,Residential,Wood,4
325852,FL,DUVAL COUNTY,Residential,Wood,4
121870,FL,DUVAL COUNTY,Residential,Wood,4
751791,FL,DUVAL COUNTY,Residential,Wood,4
273278,FL,DUVAL COUNTY,Residential,Wood,4
381736,FL,DUVAL COUNTY,Residential,Wood,4
625288,FL,DUVAL COUNTY,Residential,Wood,4
315535,FL,DUVAL COUNTY,Residential,Wood,4
774751,FL,DUVAL COUNTY,Residential,Wood,4
328683,FL,DUVAL COUNTY,Residential,Wood,4
423065,FL,DUVAL COUNTY,Residential,Wood,4
213789,FL,DUVAL COUNTY,Residential,Wood,4
844864,FL,DUVAL COUNTY,Residential,Wood,4
662432,FL,DUVAL COUNTY,Residential,Wood,4
776510,FL,DUVAL COUNTY,Residential,Wood,4
375098,FL,DUVAL COUNTY,Residential,Wood,4
161060,FL,DUVAL COUNTY,Residential,Wood,4
465293,FL,DUVAL COUNTY,Residential,Wood,4
704983,FL,DUVAL COUNTY,Residential,Wood,4
378969,FL,DUVAL COUNTY,Residential,Wood,4
983689,FL,DUVAL COUNTY,Residential,Wood,4
541087,FL,DUVAL COUNTY,Residential,Wood,4
525184,FL,DUVAL COUNTY,Residential,Wood,4
864811,FL,DUVAL COUNTY,Residential,Wood,4
312073,FL,DUVAL COUNTY,Residential,Wood,4
830827,FL,DUVAL COUNTY,Residential,Wood,4
603600,FL,DUVAL COUNTY,Residential,Wood,4
830638,FL,DUVAL COUNTY,Residential,Wood,4
755799,FL,DUVAL COUNTY,Residential,Wood,4
414134,FL,DUVAL COUNTY,Residential,Wood,4
733306,FL,DUVAL COUNTY,Residential,Masonry,1
483113,FL,DUVAL COUNTY,Residential,Masonry,1
201599,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
115553,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
188952,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
923142,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
394238,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
884711,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
463999,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
575587,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
971233,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,3
735553,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,3
827885,FL,DUVAL COUNTY,Residential,Masonry,3
842735,FL,DUVAL COUNTY,Residential,Wood,1
542544,FL,DUVAL COUNTY,Residential,Masonry,3
489799,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
179917,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
743678,FL,DUVAL COUNTY,Residential,Masonry,1
598714,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
895885,FL,DUVAL COUNTY,Residential,Wood,1
313786,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
535248,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
706708,FL,DUVAL COUNTY,Residential,Masonry,1
771872,FL,DUVAL COUNTY,Residential,Masonry,1
413294,FL,DUVAL COUNTY,Residential,Wood,1
408522,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
971371,FL,DUVAL COUNTY,Residential,Wood,1
340752,FL,DUVAL COUNTY,Residential,Wood,1
348885,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,1
889842,FL,DUVAL COUNTY,Residential,Wood,1
606357,FL,DUVAL COUNTY,Residential,Wood,1
738016,FL,DUVAL COUNTY,Residential,Wood,1
231530,FL,DUVAL COUNTY,Residential,Wood,1
223769,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,4
242550,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,4
649523,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
732806,FL,DUVAL COUNTY,Commercial,Reinforced Concrete,4
506127,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
682614,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,4
383061,FL,DUVAL COUNTY,Residential,Wood,1
394483,FL,DUVAL COUNTY,Residential,Masonry,1
100734,FL,DUVAL COUNTY,Residential,Masonry,1
233198,FL,DUVAL COUNTY,Residential,Masonry,1
407586,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
777849,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
368612,FL,DUVAL COUNTY,Residential,Wood,1
127678,FL,DUVAL COUNTY,Residential,Masonry,1
120313,FL,DUVAL COUNTY,Residential,Masonry,1
381935,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
143107,FL,DUVAL COUNTY,Residential,Masonry,1
805832,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,3
687756,FL,DUVAL COUNTY,Residential,Masonry,1
349748,FL,DUVAL COUNTY,Residential,Masonry,1
169703,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
160845,FL,DUVAL COUNTY,Residential,Masonry,1
114716,FL,DUVAL COUNTY,Commercial,Reinforced Masonry,1
639372,FL,DUVAL COUNTY,Residential,Masonry,1
962341,FL,DUVAL COUNTY,Residential,Masonry,1
300088,FL,DUVAL COUNTY,Residential,Wood,1
447463,FL,DUVAL COUNTY,Residential,Masonry,1
837999,FL,DUVAL COUNTY,Residential,Wood,1
296462,FL,DUVAL COUNTY,Residential,Wood,1
921167,FL,DUVAL COUNTY,Residential,Wood,1
609153,FL,DUVAL COUNTY,Residential,Wood,1
375107,FL,DUVAL COUNTY,Residential,Wood,1
566456,FL,DUVAL COUNTY,Residential,Wood,1
910667,FL,DUVAL COUNTY,Residential,Masonry,4
822256,FL,DUVAL COUNTY,Residential,Wood,4
306936,FL,ST  JOHNS COUNTY,Residential,Wood,1
176160,FL,ST  JOHNS COUNTY,Residential,Masonry,1
409658,FL,ST  JOHNS COUNTY,Residential,Wood,1
413864,FL,ST  JOHNS COUNTY,Residential,Wood,1
445152,FL,ST  JOHNS COUNTY,Residential,Wood,1
168986,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,1
288291,FL,ST  JOHNS COUNTY,Residential,Wood,1
180190,FL,ST  JOHNS COUNTY,Residential,Wood,1
668451,FL,ST  JOHNS COUNTY,Residential,Wood,1
614810,FL,ST  JOHNS COUNTY,Residential,Wood,1
502082,FL,ST  JOHNS COUNTY,Residential,Wood,1
706039,FL,ST  JOHNS COUNTY,Residential,Wood,1
306321,FL,ST  JOHNS COUNTY,Residential,Masonry,1
373798,FL,ST  JOHNS COUNTY,Residential,Masonry,1
469052,FL,ST  JOHNS COUNTY,Residential,Masonry,1
481459,FL,ST  JOHNS COUNTY,Residential,Wood,1
390921,FL,ST  JOHNS COUNTY,Residential,Wood,1
196529,FL,ST  JOHNS COUNTY,Residential,Wood,1
740303,FL,ST  JOHNS COUNTY,Residential,Wood,1
538916,FL,ST  JOHNS COUNTY,Residential,Masonry,1
994961,FL,ST  JOHNS COUNTY,Residential,Wood,1
409875,FL,ST  JOHNS COUNTY,Residential,Wood,1
312502,FL,ST  JOHNS COUNTY,Residential,Wood,1
972492,FL,ST  JOHNS COUNTY,Residential,Wood,1
973803,FL,ST  JOHNS COUNTY,Residential,Wood,1
392941,FL,ST  JOHNS COUNTY,Residential,Wood,1
483132,FL,ST  JOHNS COUNTY,Residential,Wood,1
941267,FL,ST  JOHNS COUNTY,Residential,Wood,1
979434,FL,ST  JOHNS COUNTY,Residential,Wood,1
395199,FL,ST  JOHNS COUNTY,Residential,Wood,1
935112,FL,ST  JOHNS COUNTY,Residential,Wood,1
328328,FL,ST  JOHNS COUNTY,Residential,Wood,1
988479,FL,ST  JOHNS COUNTY,Residential,Wood,1
938390,FL,ST  JOHNS COUNTY,Residential,Wood,1
531723,FL,ST  JOHNS COUNTY,Residential,Wood,1
390295,FL,ST  JOHNS COUNTY,Residential,Wood,1
800333,FL,ST  JOHNS COUNTY,Residential,Wood,1
896027,FL,ST  JOHNS COUNTY,Residential,Wood,1
159053,FL,ST  JOHNS COUNTY,Residential,Wood,1
850624,FL,ST  JOHNS COUNTY,Residential,Wood,1
501210,FL,ST  JOHNS COUNTY,Residential,Wood,1
206613,FL,ST  JOHNS COUNTY,Residential,Wood,1
215176,FL,ST  JOHNS COUNTY,Residential,Wood,1
348557,FL,ST  JOHNS COUNTY,Residential,Wood,1
449758,FL,ST  JOHNS COUNTY,Residential,Wood,1
149149,FL,ST  JOHNS COUNTY,Residential,Wood,1
630004,FL,ST  JOHNS COUNTY,Residential,Wood,1
400230,FL,ST  JOHNS COUNTY,Residential,Wood,1
820739,FL,ST  JOHNS COUNTY,Residential,Wood,1
392800,FL,ST  JOHNS COUNTY,Residential,Wood,1
331634,FL,ST  JOHNS COUNTY,Residential,Wood,1
289487,FL,ST  JOHNS COUNTY,Residential,Wood,1
944227,FL,ST  JOHNS COUNTY,Residential,Wood,1
309870,FL,ST  JOHNS COUNTY,Residential,Wood,1
781075,FL,ST  JOHNS COUNTY,Residential,Wood,1
138800,FL,ST  JOHNS COUNTY,Commercial,Reinforced Concrete,1
238602,FL,ST  JOHNS COUNTY,Residential,Wood,1
766085,FL,ST  JOHNS COUNTY,Residential,Wood,1
742674,FL,ST  JOHNS COUNTY,Residential,Wood,1
539986,FL,ST  JOHNS COUNTY,Residential,Wood,1
970167,FL,ST  JOHNS COUNTY,Residential,Wood,1
790549,FL,ST  JOHNS COUNTY,Residential,Wood,1
726087,FL,ST  JOHNS COUNTY,Residential,Wood,1
466491,FL,ST  JOHNS COUNTY,Residential,Wood,1
137084,FL,ST  JOHNS COUNTY,Residential,Wood,1
770955,FL,ST  JOHNS COUNTY,Residential,Wood,1
296576,FL,ST  JOHNS COUNTY,Residential,Wood,1
375634,FL,ST  JOHNS COUNTY,Residential,Wood,1
666525,FL,ST  JOHNS COUNTY,Residential,Wood,1
885400,FL,ST  JOHNS COUNTY,Residential,Wood,1
294715,FL,ST  JOHNS COUNTY,Residential,Wood,1
121406,FL,ST  JOHNS COUNTY,Residential,Wood,1
667352,FL,ST  JOHNS COUNTY,Residential,Wood,1
221935,FL,ST  JOHNS COUNTY,Residential,Wood,1
420569,FL,ST  JOHNS COUNTY,Residential,Wood,1
121608,FL,ST  JOHNS COUNTY,Residential,Wood,1
219338,FL,ST  JOHNS COUNTY,Residential,Wood,1
656313,FL,ST  JOHNS COUNTY,Residential,Wood,1
719612,FL,ST  JOHNS COUNTY,Commercial,Reinforced Concrete,1
622576,FL,ST  JOHNS COUNTY,Residential,Wood,1
288272,FL,ST  JOHNS COUNTY,Residential,Wood,1
483654,FL,ST  JOHNS COUNTY,Residential,Masonry,1
206575,FL,ST  JOHNS COUNTY,Residential,Wood,1
431741,FL,ST  JOHNS COUNTY,Residential,Wood,1
574975,FL,ST  JOHNS COUNTY,Residential,Wood,1
916215,FL,ST  JOHNS COUNTY,Residential,Wood,1
250085,FL,ST  JOHNS COUNTY,Residential,Wood,1
498521,FL,ST  JOHNS COUNTY,Residential,Wood,1
437546,FL,ST  JOHNS COUNTY,Residential,Wood,1
336215,FL,ST  JOHNS COUNTY,Residential,Wood,1
850733,FL,ST  JOHNS COUNTY,Residential,Wood,1
779536,FL,ST  JOHNS COUNTY,Residential,Wood,1
806053,FL,ST  JOHNS COUNTY,Residential,Wood,1
215624,FL,ST  JOHNS COUNTY,Commercial,Reinforced Concrete,4
615260,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,4
495971,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,4
514202,FL,ST  JOHNS COUNTY,Residential,Wood,4
538761,FL,ST  JOHNS COUNTY,Residential,Wood,4
213484,FL,ST  JOHNS COUNTY,Residential,Wood,4
143092,FL,ST  JOHNS COUNTY,Residential,Wood,4
708325,FL,ST  JOHNS COUNTY,Residential,Wood,4
155509,FL,ST  JOHNS COUNTY,Residential,Wood,4
746709,FL,ST  JOHNS COUNTY,Residential,Wood,4
819848,FL,ST  JOHNS COUNTY,Residential,Wood,4
309835,FL,ST  JOHNS COUNTY,Residential,Wood,4
139184,FL,ST  JOHNS COUNTY,Residential,Wood,4
290655,FL,ST  JOHNS COUNTY,Residential,Wood,4
827012,FL,ST  JOHNS COUNTY,Commercial,Reinforced Concrete,3
318336,FL,ST  JOHNS COUNTY,Residential,Wood,3
258417,FL,ST  JOHNS COUNTY,Residential,Wood,3
701302,FL,ST  JOHNS COUNTY,Residential,Wood,3
142034,FL,ST  JOHNS COUNTY,Residential,Wood,3
328942,FL,ST  JOHNS COUNTY,Residential,Wood,3
347135,FL,ST  JOHNS COUNTY,Residential,Masonry,3
909114,FL,ST  JOHNS COUNTY,Residential,Masonry,1
563415,FL,ST  JOHNS COUNTY,Residential,Masonry,1
279517,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,3
556606,FL,ST  JOHNS COUNTY,Residential,Masonry,1
651400,FL,ST  JOHNS COUNTY,Residential,Masonry,1
727059,FL,ST  JOHNS COUNTY,Residential,Masonry,1
696150,FL,ST  JOHNS COUNTY,Commercial,Reinforced Masonry,1
617858,FL,ST  JOHNS COUNTY,Residential,Masonry,1
435154,FL,ST  JOHNS COUNTY,Residential,Wood,1
526134,FL,ST  JOHNS COUNTY,Residential,Wood,1
168517,FL,ST  JOHNS COUNTY,Residential,Wood,1
338250,FL,ST  JOHNS COUNTY,Residential,Wood,1
183015,FL,ST  JOHNS COUNTY,Residential,Wood,1
153278,FL,ST  JOHNS COUNTY,Residential,Wood,1
805805,FL,ST  JOHNS COUNTY,Residential,Wood,1
123298,FL,ST  JOHNS COUNTY,Residential,Wood,1
220620,FL,ST  JOHNS COUNTY,Residential,Wood,1
111828,FL,ST  JOHNS COUNTY,Residential,Wood,1
809267,FL,ST  JOHNS COUNTY,Residential,Wood,1
100832,FL,ST  JOHNS COUNTY,Residential,Wood,1
833501,FL,ST  JOHNS COUNTY,Residential,Masonry,1
855220,FL,ST  JOHNS COUNTY,Residential,Masonry,4
780279,FL,ST  JOHNS COUNTY,Residential,Masonry,4
736500,FL,ST  JOHNS COUNTY,Residential,Masonry,4
